X,Date,Time,Player1,Player2,Sets_P1,Sets_P2,P1_G1,P2_G1,P1_G2,P2_G2,P1_G3,P2_G3,P1_G4,P2_G4,P1_G5,P2_G5,HomeWinner,P1_WinRate,P2_WinRate,P1_Elo,P2_Elo,Elo_Diff,P1_Streak,P2_Streak,Series_Type
50773,2/12/2023,15:00:00,Kolbasenko O.,Zhurba A.,1,3,9,11,11,7,9,11,9.0,11.0,,,0,0.5852,0.8754,1785.9,2413.7,-627.7999999999997,4,13,Secure
50772,2/12/2023,15:00:00,Verbianyi V.,O. M.,3,0,11,9,11,9,11,7,,,,,1,0.8228,0.1667,2418.2,981.9,1436.2999999999997,11,0,Sweep
50774,2/12/2023,15:10:00,Dukhovenko O.,Babenko P.,2,3,5,11,11,9,10,12,12.0,10.0,11.0,13.0,0,0.5472,0.6467,1585.5,1758.1,-172.5999999999999,0,0,Neck & Neck
50775,2/12/2023,15:10:00,Skoryk O.,Lushchyk A.,2,3,11,8,8,11,10,12,12.0,10.0,8.0,11.0,0,0.6004,0.8108,1722.4,2296.2,-573.7999999999997,0,1,Secure
50776,2/12/2023,15:10:00,Vasylyshyn I.,Yurchenko K.,1,3,6,11,11,13,12,10,6.0,11.0,,,0,0.4286,0.5378,1131.5,1383.0,-251.5,1,0,Secure
50777,2/12/2023,15:15:00,Lazuryk D.,Pavelka J.,1,3,13,15,10,12,11,8,10.0,12.0,,,0,0.3141,0.087,769.0,821.2,-52.200000000000045,0,0,Secure
50778,2/12/2023,15:20:00,Verbianyi V.,Baday M.,0,3,10,12,9,11,10,12,,,,,0,0.8229,0.8851,2418.2,2342.9,75.29999999999973,12,8,Sweep
50779,2/12/2023,15:25:00,Lipkan D.,Zhurba A.,0,3,5,11,4,11,8,11,,,,,0,0.4967,0.8754,1357.3,2414.3,-1057.0000000000002,0,14,Sweep
50780,2/12/2023,15:30:00,Dukhovenko O.,Yurchenko K.,3,0,11,8,11,6,15,13,,,,,1,0.5468,0.538,1579.0,1387.6,191.4000000000001,0,1,Sweep
50781,2/12/2023,15:35:00,Sokolov S.,Potapov M.,3,0,11,2,11,9,11,5,,,,,1,0.8499,0.4807,2112.1,1465.4,646.6999999999998,0,0,Sweep
50782,2/12/2023,15:35:00,Malecek O.,B. J.,3,0,11,7,11,4,12,10,,,,,1,0.5692,0.125,1618.8,956.2,662.5999999999999,0,0,Sweep
50783,2/12/2023,15:40:00,Kuprykov S.,Verbianyi V.,0,3,7,11,11,13,11,13,,,,,0,0.6455,0.8223,1387.1,2403.7,-1016.5999999999999,0,0,Sweep
50784,2/12/2023,15:40:00,Lushchyk A.,P. T.,3,0,11,7,11,4,14,12,,,,,1,0.8109,0.3333,2297.0,1008.4,1288.6,2,1,Sweep
50785,2/12/2023,15:45:00,Babenko P.,Horak D.,3,1,8,11,13,11,11,4,12.0,10.0,,,1,0.6469,0.5135,1764.6,1640.2,124.39999999999986,1,0,Secure
50786,2/12/2023,15:45:00,Lipkan D.,Zhurba A.,0,3,8,11,5,11,8,11,,,,,0,0.4962,0.8755,1357.2,2414.4,-1057.2,0,15,Sweep
50787,2/12/2023,15:45:00,Oanza M.,Zotov Y.,3,2,12,10,10,12,11,2,9.0,11.0,13.0,11.0,1,0.3353,0.3485,1007.0,1075.6,-68.59999999999991,0,0,Neck & Neck
50788,2/12/2023,15:50:00,Hovorunets S.,Yurchenko K.,3,1,8,11,11,7,11,7,11.0,9.0,,,1,0.5883,0.5377,1758.1,1381.6,376.5,3,0,Secure
50789,2/12/2023,15:50:00,Bindas O.,Zlamala M.,3,0,11,3,11,7,11,5,,,,,1,0.8348,0.0645,2324.2,849.1,1475.1,21,0,Sweep
50790,2/12/2023,16:00:00,Samofal Y.,Sokolov S.,3,1,17,15,11,13,11,8,11.0,9.0,,,1,0.7925,0.8499,2157.5,2112.7,44.80000000000018,3,1,Secure
50791,2/12/2023,16:00:00,Malecek O.,Verbianyi V.,0,3,6,11,9,11,10,12,,,,,0,0.5696,0.8224,1619.4,2403.7,-784.2999999999997,1,1,Sweep
50792,2/12/2023,16:00:00,Z. J.,Priadko Y.,2,3,8,11,11,8,6,11,11.0,8.0,11.0,13.0,0,0.0,0.0968,973.2,865.9,107.30000000000007,0,0,Neck & Neck
50793,2/12/2023,16:05:00,B. I.,Lukes T.,1,3,9,11,11,6,9,11,7.0,11.0,,,0,0.25,0.4115,992.8,1263.2,-270.4000000000001,0,0,Secure
50794,2/12/2023,16:15:00,Zotov Y.,Kuprykov S.,3,1,11,5,8,11,11,9,12.0,10.0,,,1,0.3459,0.645,1061.2,1387.1,-325.89999999999986,0,0,Secure
50795,2/12/2023,16:20:00,Smyrnov M.,Yurchenko K.,0,3,5,11,1,11,9,11,,,,,0,0.281,0.5375,933.6,1379.1,-445.4999999999999,0,0,Sweep
50796,2/12/2023,16:20:00,Skoryk O.,Babenko P.,3,0,11,6,11,7,16,14,,,,,1,0.5993,0.6471,1721.6,1772.4,-50.80000000000018,0,2,Sweep
50797,2/12/2023,16:20:00,Torhachov I.,Horak D.,0,3,6,11,6,11,4,11,,,,,0,0.2188,0.5129,845.5,1632.3,-786.8,0,0,Sweep
50798,2/12/2023,16:25:00,Bindas O.,Samofal Y.,3,2,5,11,11,9,9,11,11.0,7.0,11.0,8.0,1,0.8349,0.7927,2324.2,2168.0,156.19999999999982,22,4,Secure
50799,2/12/2023,16:25:00,Zhurba A.,Baday M.,3,1,11,13,11,8,11,6,11.0,6.0,,,1,0.8756,0.8852,2414.4,2357.4,57.0,16,9,Secure
50800,2/12/2023,16:30:00,Bochkovskyi V.,Hovorunets S.,0,3,8,11,9,11,4,11,,,,,0,0.2037,0.5885,815.0,1760.6,-945.5999999999999,0,4,Sweep
50801,2/12/2023,16:45:00,Diko M.,Zhurba A.,0,3,7,11,8,11,9,11,,,,,0,0.2857,0.8757,1000.2,2424.5,-1424.3,0,17,Sweep
50802,2/12/2023,16:50:00,Hot S.,Merzlikin V.,3,0,12,10,11,9,11,7,,,,,1,0.4328,0.2788,1147.7,960.6,187.10000000000002,0,0,Sweep
50803,2/12/2023,16:55:00,Voloshko V.,Bahrii O.,3,1,14,12,15,13,7,11,13.0,11.0,,,1,0.3646,0.3654,1035.6,1029.6,6.0,0,0,Secure
50804,2/12/2023,17:00:00,Stukalov V.,Sokolov S.,0,3,7,11,3,11,9,11,,,,,0,0.3435,0.8495,888.7,2102.2,-1213.4999999999998,0,0,Sweep
50805,2/12/2023,17:00:00,Bindas O.,Kuprykov S.,3,0,11,8,11,5,11,9,,,,,1,0.835,0.6445,2331.1,1366.3,964.8,23,0,Sweep
50806,2/12/2023,17:05:00,Samofal Y.,Malecek O.,3,1,11,9,11,8,9,11,11.0,9.0,,,1,0.7922,0.569,2161.0,1619.1,541.9000000000001,0,0,Secure
50807,2/12/2023,17:05:00,Kolbasenko O.,Marasek D.,3,0,11,8,11,9,11,5,,,,,1,0.5843,0.2891,1785.3,846.3,939.0,0,0,Sweep
50808,2/12/2023,17:10:00,Lipkan D.,Potapov M.,2,3,9,11,11,9,11,7,9.0,11.0,9.0,11.0,0,0.4957,0.4799,1357.2,1464.8,-107.59999999999991,0,0,Recovery
50809,2/12/2023,17:20:00,Sokolov S.,Zhurba A.,1,3,9,11,11,5,8,11,9.0,11.0,,,0,0.8496,0.8757,2102.2,2424.5,-322.3000000000002,1,18,Secure
50810,2/12/2023,17:20:00,Yakimenko S.,Skoryk O.,0,3,5,11,7,11,5,11,,,,,0,0.2623,0.6,977.4,1735.3,-757.9,0,1,Sweep
50811,2/12/2023,17:20:00,Zacek V.,Bindas O.,0,3,6,11,9,11,6,11,,,,,0,0.3462,0.8351,998.6,2331.2,-1332.6,2,24,Sweep
50812,2/12/2023,17:25:00,Yurchenko K.,Lushchyk A.,0,3,9,11,2,11,9,11,,,,,0,0.5377,0.8111,1380.8,2297.1,-916.3,1,3,Sweep
50814,2/12/2023,17:35:00,Merzlikin V.,Bahrii O.,3,1,11,9,11,6,10,12,11.0,9.0,,,1,0.2762,0.3619,954.5,1017.8,-63.299999999999955,0,0,Secure
50813,2/12/2023,17:35:00,Potapov M.,Priadko Y.,3,0,12,10,11,8,11,9,,,,,1,0.4807,0.125,1473.2,881.5,591.7,1,1,Sweep
50815,2/12/2023,17:40:00,Dodean A.,Lipkan D.,0,3,11,13,10,12,7,11,,,,,0,0.303,0.4951,974.2,1348.8,-374.5999999999999,0,0,Sweep
50816,2/12/2023,17:40:00,Bindas O.,Chaikovskyi B.,3,0,11,8,11,9,11,9,,,,,1,0.8352,0.2484,2331.2,741.7,1589.4999999999998,25,0,Sweep
50817,2/12/2023,17:45:00,Lushchyk A.,Horak D.,3,0,11,7,11,8,11,8,,,,,1,0.8112,0.5135,2297.2,1632.6,664.5999999999999,4,1,Sweep
50818,2/12/2023,17:45:00,Malecek O.,Ivanov V.,3,0,11,6,11,9,11,9,,,,,1,0.5685,0.4496,1618.1,1169.8,448.29999999999995,0,2,Sweep
50819,2/12/2023,17:45:00,Mishchenko V.,Marasek D.,3,1,12,10,6,11,11,8,11.0,8.0,,,1,0.3186,0.2868,822.4,846.2,-23.800000000000068,0,0,Secure
50820,2/12/2023,17:55:00,N. Z.,Panteleev S.,0,3,8,11,9,11,4,11,,,,,0,0.1818,0.3548,990.1,1039.2,-49.10000000000002,0,1,Sweep
50821,2/12/2023,18:00:00,Kolbasenko O.,Zacek V.,3,0,11,9,11,3,11,5,,,,,1,0.585,0.3333,1785.4,998.5,786.9000000000001,1,0,Sweep
50822,2/12/2023,18:00:00,Zotov Y.,Vasylyshyn I.,0,3,5,11,8,11,8,11,,,,,0,0.3507,0.425,1082.1,1126.9,-44.80000000000018,1,0,Sweep
50823,2/12/2023,18:10:00,Lushchyk A.,Kuprykov S.,3,0,11,9,11,9,11,8,,,,,1,0.8114,0.644,2297.7,1366.2,931.4999999999998,5,0,Sweep
50824,2/12/2023,18:15:00,Malecek O.,Drabek M.,3,0,11,2,11,3,11,7,,,,,1,0.5689,0.2083,1619.8,862.8,757.0,1,0,Sweep
50827,2/12/2023,18:20:00,K. K.,M. Y.,0,3,16,18,8,11,9,11,,,,,0,0.0,0.5,999.7,1001.3,-1.599999999999909,0,1,Sweep
50826,2/12/2023,18:20:00,F. M.,Tsolik P.,1,3,11,8,10,12,10,12,9.0,11.0,,,0,0.0,0.2989,1000.0,915.9,84.10000000000002,0,0,Secure
50825,2/12/2023,18:20:00,Kovalchuk K.,Marko J.,1,3,11,8,8,11,10,12,6.0,11.0,,,0,0.3013,0.2763,735.3,960.0,-224.70000000000005,0,0,Secure
50828,2/12/2023,18:30:00,Hot S.,Panteleev S.,3,2,12,10,9,11,8,11,11.0,8.0,11.0,9.0,1,0.4341,0.36,1153.8,1049.6,104.20000000000005,1,2,Recovery
50829,2/12/2023,18:35:00,Lushchyk A.,Skoryk O.,3,1,11,9,10,12,11,9,13.0,11.0,,,1,0.8115,0.6007,2297.8,1735.6,562.2000000000003,6,2,Secure
50830,2/12/2023,18:35:00,Nikolenko S.,Karas D.,1,3,8,11,9,11,11,9,9.0,11.0,,,0,0.2551,0.3611,759.0,1028.1,-269.0999999999999,0,0,Secure
50831,2/12/2023,18:40:00,Kovalchuk K.,Maftei S.,1,3,8,11,11,6,9,11,5.0,11.0,,,0,0.2994,0.4138,730.1,1073.3,-343.19999999999993,0,0,Secure
50832,2/12/2023,18:40:00,Potapov M.,Stukalov V.,3,0,11,7,11,5,11,8,,,,,1,0.4815,0.3409,1474.0,888.7,585.3,2,0,Sweep
50833,2/12/2023,18:45:00,Drabek M.,Vietrov V.,3,2,8,11,9,11,12,10,11.0,5.0,11.0,9.0,1,0.2041,0.2167,862.5,911.7,-49.200000000000045,0,0,Comeback
50834,2/12/2023,18:45:00,Janik A.,Chaikovskyi B.,3,1,11,7,11,6,13,15,11.0,8.0,,,1,0.1831,0.2468,832.0,741.7,90.29999999999995,0,0,Secure
50835,2/12/2023,18:50:00,Pfleger M.,Virlan A.,2,3,6,11,4,11,11,8,11.0,7.0,9.0,11.0,0,0.25,0.4012,845.0,1127.9,-282.9000000000001,0,0,Secure
50836,2/12/2023,18:50:00,Sochor A.,Horak D.,0,3,9,11,5,11,5,11,,,,,0,0.3116,0.5129,928.8,1632.0,-703.2,0,0,Sweep
50837,2/12/2023,18:50:00,Hot S.,Shpak A.,1,3,9,11,11,8,10,12,7.0,11.0,,,0,0.4355,0.2377,1162.3,809.8,352.5,2,0,Secure
50838,2/12/2023,18:55:00,Pavelka J.,Zotov Y.,0,3,8,11,12,14,6,11,,,,,0,0.1064,0.3481,831.4,1071.6,-240.19999999999993,1,0,Sweep
50839,2/12/2023,19:15:00,M. Y.,Horak D.,0,3,7,11,9,11,6,11,,,,,0,0.6667,0.5135,1013.2,1632.5,-619.3,2,1,Sweep
50840,2/12/2023,19:15:00,Smyrnov M.,Kuprykov S.,0,3,9,11,5,11,9,11,,,,,0,0.2787,0.6435,931.9,1366.1,-434.19999999999993,0,0,Sweep
50842,2/12/2023,19:20:00,Kolbasenko O.,Stukalov V.,3,0,11,5,11,7,11,9,,,,,1,0.5856,0.3383,1785.6,887.9,897.6999999999999,2,0,Sweep
50841,2/12/2023,19:20:00,F. M.,Torhachov I.,0,3,11,13,9,11,8,11,,,,,0,0.0,0.2165,985.1,845.3,139.80000000000007,0,0,Sweep
50845,2/12/2023,19:30:00,Cuba M.,Skoryk O.,0,3,13,15,8,11,9,11,,,,,0,0.3806,0.5996,1093.6,1734.7,-641.1000000000001,0,0,Sweep
50844,2/12/2023,19:30:00,Virlan A.,Voloshko V.,0,3,5,11,8,11,7,11,,,,,0,0.4048,0.3711,1131.9,1047.4,84.5,1,1,Sweep
50843,2/12/2023,19:30:00,Kovalchuk K.,Nikolenko S.,3,2,17,15,8,11,12,10,8.0,11.0,11.0,8.0,1,0.2975,0.2538,727.2,754.8,-27.59999999999991,0,0,Neck & Neck
50846,2/12/2023,19:35:00,Lushchyk A.,P. V.,3,0,11,4,11,7,11,8,,,,,1,0.8116,0.0,2298.7,957.9,1340.7999999999997,7,0,Sweep
50847,2/12/2023,19:35:00,Lukes T.,Zotov Y.,3,0,11,9,12,10,11,5,,,,,1,0.4127,0.3529,1267.4,1076.4,191.0,1,1,Sweep
50848,2/12/2023,19:40:00,Maftei S.,Sochor A.,3,1,7,11,11,6,11,9,11.0,9.0,,,1,0.4333,0.3094,1076.2,928.4,147.80000000000007,1,0,Secure
50849,2/12/2023,19:40:00,Pfleger M.,F. M.,2,3,10,12,11,6,12,14,11.0,7.0,12.0,14.0,0,0.2479,0.0,841.1,968.6,-127.5,0,0,Neck & Neck
50850,2/12/2023,19:50:00,Nikolenko S.,Baranovskiy S.,0,3,9,11,5,11,9,11,,,,,0,0.2525,0.3873,741.8,1086.8,-345.0,0,0,Sweep
50851,2/12/2023,19:50:00,Priadko Y.,Vietrov V.,3,2,11,9,15,13,11,13,7.0,11.0,12.0,10.0,1,0.1212,0.2131,880.7,898.0,-17.299999999999955,0,0,Secure
50852,2/12/2023,19:50:00,Virlan A.,Kalianov V.,3,0,11,5,12,10,16,14,,,,,1,0.4024,0.3696,1117.0,1033.9,83.09999999999991,0,2,Sweep
50853,2/12/2023,20:10:00,Zotov Y.,Pfleger M.,3,0,11,6,11,9,11,7,,,,,1,0.3504,0.2459,1070.4,833.3,237.10000000000014,0,0,Sweep
50854,2/12/2023,20:10:00,Skoryk O.,Mishchenko V.,3,0,11,9,11,6,11,6,,,,,1,0.6004,0.322,1735.3,835.2,900.0999999999999,1,1,Sweep
50855,2/12/2023,20:10:00,R. N.,Potapov M.,0,3,11,13,3,11,8,11,,,,,0,0.0,0.4823,942.4,1474.8,-532.4,0,3,Sweep
50859,2/12/2023,20:20:00,Kyi Y.,Bahrii O.,3,1,13,11,11,7,8,11,12.0,10.0,,,1,0.3025,0.3585,987.5,1003.7,-16.200000000000045,0,0,Secure
50858,2/12/2023,20:20:00,Baranovskiy S.,Karpisek O.,3,0,11,7,11,8,11,9,,,,,1,0.3889,0.4107,1089.7,1012.4,77.30000000000007,1,0,Sweep
50857,2/12/2023,20:20:00,Oanza M.,Mukhin V.,3,2,8,11,10,12,11,7,11.0,8.0,13.0,11.0,1,0.3391,0.2941,1021.4,973.1,48.299999999999955,1,1,Comeback
50856,2/12/2023,20:20:00,Karas D.,Kuprykov S.,0,3,17,19,6,11,8,11,,,,,0,0.3699,0.6437,1032.3,1367.9,-335.60000000000014,1,1,Sweep
50860,2/12/2023,20:25:00,Voloshko V.,Sochor A.,3,0,11,8,11,9,11,8,,,,,1,0.3776,0.3071,1062.3,921.2,141.0999999999999,2,0,Sweep
50861,2/12/2023,20:30:00,Z. J.,Lushchyk A.,0,3,10,12,6,11,8,11,,,,,0,0.0,0.8118,957.6,2298.7,-1341.1,0,8,Sweep
50862,2/12/2023,20:30:00,Marasek D.,B. J.,0,3,10,12,9,11,9,11,,,,,0,0.2846,0.1111,833.3,955.7,-122.40000000000009,0,0,Sweep
50863,2/12/2023,20:35:00,Maftei S.,Hanke T.,2,3,11,9,8,11,12,14,11.0,6.0,11.0,13.0,0,0.4516,0.3684,1083.4,987.5,95.90000000000009,2,0,Secure
50864,2/12/2023,20:40:00,Mishchenko V.,R. N.,1,3,8,11,9,11,11,9,9.0,11.0,,,0,0.3204,0.0,835.1,941.3,-106.19999999999993,0,0,Secure
50865,2/12/2023,20:40:00,Dodean A.,Virlan A.,2,3,6,11,9,11,11,8,14.0,12.0,9.0,11.0,0,0.2985,0.4059,971.8,1126.2,-154.4000000000001,0,1,Secure
50866,2/12/2023,20:45:00,M. Y.,Tsolik P.,1,3,11,8,10,12,7,11,8.0,11.0,,,0,0.5,0.3029,1012.6,930.8,81.80000000000007,0,1,Secure
50867,2/12/2023,20:50:00,Kolbasenko O.,Kurylenko O.,3,0,11,7,11,7,11,4,,,,,1,0.5862,0.223,1785.8,795.6,990.1999999999999,3,0,Sweep
50868,2/12/2023,20:50:00,Oanza M.,Ivanov V.,1,3,4,11,13,11,6,11,9.0,11.0,,,0,0.3429,0.4462,1031.7,1168.1,-136.39999999999986,2,0,Secure
50869,2/12/2023,21:00:00,Vasylyshyn I.,Pashkevich R.,0,3,8,11,8,11,7,11,,,,,0,0.4298,0.2847,1137.4,876.1,261.30000000000007,1,0,Sweep
50870,2/12/2023,21:05:00,Bochkovskyi V.,Dodean A.,1,3,6,11,12,10,9,11,9.0,11.0,,,0,0.2018,0.2941,814.9,964.8,-149.89999999999998,0,0,Secure
50871,2/12/2023,21:10:00,Mishchenko V.,Maftei S.,0,3,7,11,6,11,7,11,,,,,0,0.3188,0.4375,826.6,1068.2,-241.60000000000002,0,0,Sweep
50872,2/12/2023,21:15:00,L. L.,Kurylenko O.,3,1,9,11,12,10,11,7,11.0,8.0,,,1,0.0,0.2214,977.9,795.5,182.39999999999998,0,0,Secure
50873,2/12/2023,21:15:00,Panteleev S.,Hot S.,0,3,10,12,9,11,7,11,,,,,0,0.3571,0.4345,1041.1,1141.1,-100.0,0,0,Sweep
50874,2/12/2023,21:20:00,Kovalchuk K.,P. T.,1,3,10,12,10,12,11,5,9.0,11.0,,,0,0.3019,0.3,740.1,1008.4,-268.29999999999995,1,0,Secure
50875,2/12/2023,21:20:00,Zotov Y.,Baranovskiy S.,3,0,11,8,11,7,11,9,,,,,1,0.3551,0.3904,1075.3,1099.1,-23.799999999999955,1,2,Sweep
50876,2/12/2023,21:20:00,Tsolik P.,Vietrov V.,3,2,10,12,11,9,12,10,12.0,14.0,11.0,9.0,1,0.3068,0.2097,945.5,885.4,60.10000000000002,2,0,Secure
50877,2/12/2023,21:25:00,Sochor A.,Bochkovskyi V.,3,2,11,6,10,12,6,11,11.0,8.0,11.0,9.0,1,0.305,0.2,913.9,807.8,106.10000000000002,0,0,Recovery
50878,2/12/2023,21:35:00,B. J.,M. Y.,1,3,8,11,11,13,11,8,12.0,14.0,,,0,0.2,0.4,963.7,997.8,-34.09999999999991,1,0,Secure
50879,2/12/2023,21:35:00,Z. J.,L. L.,3,0,11,8,11,5,11,5,,,,,1,0.0,0.1667,957.6,984.1,-26.5,0,1,Sweep
50880,2/12/2023,21:40:00,R. N.,O. M.,1,3,9,11,11,9,9,11,6.0,11.0,,,0,0.0588,0.1429,949.8,981.9,-32.10000000000002,1,0,Secure
50881,2/12/2023,21:45:00,Polysynskyi M.,Panteleev S.,0,3,11,13,8,11,10,12,,,,,0,0.2525,0.3543,820.3,1032.4,-212.10000000000014,0,0,Sweep
50882,2/12/2023,21:50:00,Cuba M.,Zotov Y.,3,1,6,11,11,9,11,9,11.0,6.0,,,1,0.3778,0.3597,1093.0,1088.1,4.900000000000091,0,2,Secure
50883,2/12/2023,21:50:00,Hot S.,Bochkovskyi V.,3,0,11,8,11,8,11,8,,,,,1,0.4358,0.1982,1149.8,799.4,350.4,1,0,Sweep
50884,2/12/2023,21:50:00,Oanza M.,Kurylenko O.,3,1,5,11,11,9,11,7,11.0,8.0,,,1,0.3409,0.2199,1024.2,789.3,234.9000000000001,0,0,Secure
50885,2/12/2023,21:55:00,Marasek D.,Chaikovskyi B.,3,2,11,9,8,11,11,6,9.0,11.0,11.0,6.0,1,0.2824,0.2452,825.4,732.7,92.69999999999993,0,0,Neck & Neck
50886,2/12/2023,21:55:00,Vietrov V.,Karas D.,1,3,11,8,5,11,9,11,9.0,11.0,,,0,0.2063,0.3649,875.4,1029.3,-153.89999999999998,0,0,Secure
50887,2/12/2023,21:55:00,Kyi Y.,Marko J.,0,3,8,11,7,11,6,11,,,,,0,0.3083,0.2857,1000.1,965.2,34.89999999999998,1,1,Sweep
50888,2/13/2023,8:00:00,Yurchenko K.,Verbianyi V.,0,3,6,11,8,11,6,11,,,,,0,0.5374,0.8226,1380.7,2404.0,-1023.3,0,2,Sweep
50889,2/13/2023,8:00:00,Lyevshyn V.,Brozek M.,3,0,11,8,11,9,11,9,,,,,1,0.8754,0.6774,2087.9,1739.1,348.8000000000002,5,1,Sweep
50890,2/13/2023,8:05:00,Baday M.,Samofal Y.,3,0,11,8,12,10,12,10,,,,,1,0.8847,0.7923,2347.4,2162.1,185.30000000000018,0,1,Sweep
50891,2/13/2023,8:05:00,Bindas O.,Lushchyk A.,3,2,6,11,11,5,11,9,12.0,14.0,11.0,7.0,1,0.8353,0.8119,2331.2,2298.7,32.5,26,9,Secure
50892,2/13/2023,8:10:00,Slozka V.,Dukhovenko O.,3,1,9,11,11,6,11,9,11.0,6.0,,,1,0.8556,0.5472,2236.1,1585.0,651.0999999999999,1,1,Secure
50893,2/13/2023,8:15:00,Malecek O.,Hovorunets S.,0,3,10,12,7,11,9,11,,,,,0,0.5693,0.5888,1620.1,1760.7,-140.60000000000014,2,5,Sweep
50894,2/13/2023,8:15:00,Fedoryshyn I.,Korobko V.,3,0,11,7,11,6,11,8,,,,,1,0.8419,0.658,2368.6,1874.6,494.0,13,2,Sweep
50895,2/13/2023,8:15:00,Skoryk O.,Danyliuk N.,0,3,7,11,8,11,7,11,,,,,0,0.6011,0.769,1735.4,2339.5,-604.0999999999999,2,4,Sweep
50897,2/13/2023,8:20:00,Zhurba A.,Vasylyshyn I.,3,0,14,12,11,5,11,7,,,,,1,0.8758,0.4262,2427.7,1117.7,1309.9999999999998,19,0,Sweep
50896,2/13/2023,8:20:00,Lyevshyn V.,L. D.,3,1,11,6,11,9,6,11,11.0,8.0,,,1,0.8755,0.0,2090.7,981.7,1108.9999999999998,6,0,Secure
50898,2/13/2023,8:20:00,Ivanov V.,Hrymovskyi O.,3,2,11,5,11,7,3,11,9.0,11.0,11.0,7.0,1,0.4504,0.2912,1175.6,833.6,341.9999999999999,1,0,Secure
50900,2/13/2023,8:25:00,Melnik V.,Brozek M.,3,0,11,7,11,3,11,9,,,,,1,0.8773,0.6768,2386.4,1736.3,650.1000000000001,6,0,Sweep
50899,2/13/2023,8:25:00,Mishchenko O.,Verbianyi V.,0,3,5,11,6,11,9,11,,,,,0,0.5138,0.8227,1480.8,2404.1,-923.3,1,3,Sweep
50901,2/13/2023,8:30:00,Samofal Y.,Slozka V.,3,1,15,13,12,10,5,11,11.0,9.0,,,1,0.7918,0.8557,2155.9,2236.6,-80.69999999999982,0,2,Secure
50902,2/13/2023,8:30:00,Liska T.,Zaporozhets R.,1,3,11,8,8,11,10,12,6.0,11.0,,,0,0.3333,0.4228,1003.3,1229.0,-225.70000000000005,0,0,Secure
50903,2/13/2023,8:30:00,Babenko P.,Dukhovenko O.,3,1,11,9,11,8,7,11,11.0,7.0,,,1,0.6467,0.5468,1758.7,1584.5,174.20000000000005,0,0,Secure
50904,2/13/2023,8:35:00,Hot S.,Skrypnyk O.,3,2,11,9,11,9,11,13,12.0,14.0,11.0,7.0,1,0.4372,0.4686,1152.6,1481.8,-329.20000000000005,2,1,Secure
50905,2/13/2023,8:35:00,Danyliuk N.,I. F.,3,0,11,8,11,9,12,10,,,,,1,0.7691,0.0,2340.2,989.7,1350.4999999999998,5,0,Sweep
50906,2/13/2023,8:40:00,Mihalachi I.,Rak S.,0,3,8,11,6,11,5,11,,,,,0,0.2,0.7387,939.0,1631.1,-692.0999999999999,0,0,Sweep
50907,2/13/2023,8:40:00,Skoryk O.,Kolbasenko O.,3,1,12,10,9,11,14,12,11.0,7.0,,,1,0.6,0.5868,1734.7,1785.9,-51.200000000000045,0,4,Secure
50908,2/13/2023,8:45:00,Yurchenko K.,Baday M.,0,3,9,11,8,11,5,11,,,,,0,0.5372,0.8847,1380.6,2353.5,-972.9000000000001,0,1,Sweep
50909,2/13/2023,8:50:00,Lushchyk A.,Korobko V.,3,0,12,10,11,8,12,10,,,,,1,0.8113,0.6576,2287.8,1873.2,414.60000000000014,0,0,Sweep
50910,2/13/2023,8:55:00,Zop S.,Mishchenko O.,0,3,7,11,8,11,9,11,,,,,0,0.3259,0.5134,1004.5,1480.6,-476.0999999999999,0,0,Sweep
50912,2/13/2023,9:00:00,Hrymovskyi O.,Kolbasenko O.,0,3,6,11,4,11,9,11,,,,,0,0.2896,0.5859,830.7,1772.1,-941.3999999999999,0,0,Sweep
50911,2/13/2023,9:00:00,Chelpanov S.,Zaporozhets R.,3,0,12,10,11,8,11,7,,,,,1,0.5671,0.4236,1302.9,1234.2,68.70000000000005,0,1,Sweep
50914,2/13/2023,9:15:00,Brozek M.,Lushchyk A.,0,3,4,11,8,11,4,11,,,,,0,0.6762,0.8115,1735.7,2289.9,-554.2,0,1,Sweep
50913,2/13/2023,9:15:00,Slozka V.,V. U.,3,0,11,5,11,8,11,8,,,,,1,0.8552,0.0,2221.9,981.6,1240.3000000000002,0,0,Sweep
50915,2/13/2023,9:20:00,Lyevshyn V.,Danyliuk N.,1,3,11,7,4,11,8,11,8.0,11.0,,,0,0.8756,0.7693,2090.7,2340.2,-249.5,7,6,Secure
50916,2/13/2023,9:30:00,Moshovkyi V.,Bindas O.,0,3,7,11,5,11,5,11,,,,,0,0.2545,0.8354,962.1,2342.1,-1380.0,1,27,Sweep
50917,2/13/2023,9:30:00,Kolbasenko O.,Rak S.,3,0,13,11,11,6,11,6,,,,,1,0.5866,0.7388,1772.2,1631.5,140.70000000000005,1,1,Sweep
50918,2/13/2023,9:30:00,Skrypnyk O.,Zhurba A.,0,3,10,12,7,11,10,12,,,,,0,0.4682,0.8759,1460.9,2427.7,-966.7999999999997,0,20,Sweep
50919,2/13/2023,9:35:00,Melnik V.,Fedoryshyn I.,2,3,11,7,12,14,11,9,8.0,11.0,8.0,11.0,0,0.8773,0.8419,2386.9,2370.0,16.90000000000009,7,14,Secure
50920,2/13/2023,9:45:00,T. E.,Dukhovenko O.,0,3,6,11,8,11,12,14,,,,,0,0.0,0.5464,997.8,1578.0,-580.2,0,0,Sweep
